device_id,machine_type,line,zone,timestamp,temperature_c,vibration_rms,rpm,pressure_bar,flow_lpm,current_a,oil_temp_c,humidity_pct,power_kw
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T18:53:56.263566+00:00,97.6,3.308,3515.3,9.493,120.88,38.736,,,22.879
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T18:53:56.263584+00:00,63.45,1.542,93.7,,,10.421,,57.37,3.024
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T18:54:26.264625+00:00,75.32,2.307,1478.7,3.881,285.44,26.767,,,12.075
filling-comp-201,air_compressor,filling,B2,2026-03-16T18:54:26.264664+00:00,87.54,2.729,2948.0,7.26,,31.377,68.68,,19.606
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T18:54:26.264679+00:00,80.31,1.812,10648.6,,,22.866,61.73,,8.489
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T18:54:26.264693+00:00,96.84,3.291,3509.1,9.462,119.2,38.516,,,23.063
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T18:54:26.264705+00:00,63.03,1.429,95.6,,,9.957,,57.27,3.076
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T18:54:36.265457+00:00,75.58,2.148,1472.8,3.98,283.43,26.162,,,11.784
filling-comp-201,air_compressor,filling,B2,2026-03-16T18:54:36.265506+00:00,87.13,2.787,2938.6,7.248,,31.911,69.2,,19.489
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T18:54:36.265530+00:00,80.13,1.943,10597.1,,,21.875,62.53,,8.429
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T18:54:36.265549+00:00,97.4,3.202,3495.8,9.592,117.11,38.252,,,22.882
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T18:54:36.265567+00:00,62.7,1.417,93.0,,,9.456,,56.58,2.93
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T18:54:56.266245+00:00,74.69,2.281,1469.3,3.926,282.75,25.767,,,11.694
filling-comp-201,air_compressor,filling,B2,2026-03-16T18:54:56.266292+00:00,87.43,2.764,2933.8,7.345,,31.907,69.68,,19.325
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T18:54:56.266314+00:00,79.08,1.734,10548.5,,,22.382,62.26,,8.382
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T18:54:56.266333+00:00,96.86,3.184,3498.8,9.477,114.89,38.564,,,22.678
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T18:54:56.266349+00:00,62.97,1.464,88.6,,,9.939,,55.79,2.901
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T18:55:36.267707+00:00,74.68,2.226,1473.6,3.936,281.26,25.492,,,11.623
filling-comp-201,air_compressor,filling,B2,2026-03-16T18:55:36.267756+00:00,87.07,2.671,2931.5,7.252,,31.301,69.75,,19.298
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T18:55:36.267778+00:00,78.61,1.832,10501.7,,,21.455,62.32,,8.347
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T18:55:36.267797+00:00,96.32,3.077,3488.3,9.544,115.76,38.307,,,22.625
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T18:55:36.267813+00:00,63.13,1.505,93.5,,,9.69,,55.9,2.788
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T18:56:06.268764+00:00,74.53,2.085,1467.1,3.882,278.89,26.099,,,11.561
filling-comp-201,air_compressor,filling,B2,2026-03-16T18:56:06.268802+00:00,86.38,2.566,2936.4,7.234,,31.006,69.47,,19.154
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T18:56:06.268818+00:00,78.89,1.788,10455.9,,,21.528,62.85,,8.284
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T18:56:06.268833+00:00,96.34,2.979,3482.5,9.505,113.13,38.293,,,22.534
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T18:56:06.268846+00:00,62.5,1.406,90.2,,,8.763,,56.38,2.977
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T18:56:36.269600+00:00,74.68,2.063,1468.1,3.939,280.35,25.215,,,11.334
filling-comp-201,air_compressor,filling,B2,2026-03-16T18:56:36.269639+00:00,86.49,2.435,2930.7,7.206,,30.571,69.97,,19.018
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T18:56:36.269655+00:00,78.23,1.68,10412.1,,,21.589,63.05,,8.176
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T18:56:36.269669+00:00,96.11,3.002,3477.0,9.523,111.64,38.061,,,22.389
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T18:56:36.269681+00:00,62.15,1.297,88.0,,,8.783,,56.2,2.728
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T18:57:06.270274+00:00,73.8,1.995,1463.9,3.832,278.54,25.354,,,11.447
filling-comp-201,air_compressor,filling,B2,2026-03-16T18:57:06.270313+00:00,85.79,2.456,2919.4,7.299,,30.99,70.35,,18.896
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T18:57:06.270328+00:00,78.1,1.591,10371.3,,,21.805,63.48,,7.871
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T18:57:06.270342+00:00,95.49,2.911,3471.9,9.481,110.27,37.429,,,22.259
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T18:57:06.270354+00:00,61.77,1.42,87.7,,,8.63,,55.73,2.797
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T18:57:36.270851+00:00,73.58,1.989,1461.5,3.795,275.2,25.064,,,11.134
filling-comp-201,air_compressor,filling,B2,2026-03-16T18:57:36.270900+00:00,86.36,2.45,2921.0,7.209,,31.158,70.26,,18.7
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T18:57:36.270923+00:00,77.74,1.701,10331.3,,,21.57,63.35,,7.687
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T18:57:36.270941+00:00,95.33,2.729,3467.1,9.44,109.2,38.031,,,22.314
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T18:57:36.270958+00:00,61.93,1.324,83.6,,,9.057,,55.22,2.598
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T18:57:56.271756+00:00,73.73,1.871,1455.0,3.784,276.54,25.121,,,11.177
filling-comp-201,air_compressor,filling,B2,2026-03-16T18:57:56.271805+00:00,85.84,2.404,2913.4,7.201,,31.095,70.31,,18.702
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T18:57:56.271827+00:00,77.56,1.524,10290.6,,,21.299,63.18,,7.676
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T18:57:56.271846+00:00,95.45,2.705,3467.8,9.418,108.75,37.934,,,22.122
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T18:57:56.271863+00:00,62.05,1.224,91.5,,,8.715,,54.86,2.288
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T18:58:16.272799+00:00,73.84,1.81,1456.8,3.894,274.96,24.704,,,11.168
filling-comp-201,air_compressor,filling,B2,2026-03-16T18:58:16.272837+00:00,85.89,2.156,2908.7,7.273,,30.722,70.23,,18.634
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T18:58:16.272853+00:00,76.89,1.491,10242.2,,,21.386,63.34,,7.389
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T18:58:16.272866+00:00,95.43,2.726,3462.5,9.455,109.55,38.056,,,22.244
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T18:58:16.272878+00:00,61.84,1.252,83.7,,,8.862,,55.13,2.33
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T18:58:26.273547+00:00,72.96,1.711,1461.3,3.864,273.08,24.952,,,10.914
filling-comp-201,air_compressor,filling,B2,2026-03-16T18:58:26.273589+00:00,85.59,2.244,2913.0,7.308,,30.679,70.97,,18.43
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T18:58:26.273607+00:00,76.88,1.401,10203.0,,,20.944,64.05,,7.429
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T18:58:26.273621+00:00,95.09,2.598,3464.5,9.49,108.66,37.746,,,21.955
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T18:58:26.273633+00:00,61.4,1.185,88.4,,,9.13,,55.09,2.072
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T18:58:56.274402+00:00,73.01,1.682,1452.5,3.799,275.11,25.152,,,10.694
filling-comp-201,air_compressor,filling,B2,2026-03-16T18:58:56.274457+00:00,85.48,2.14,2909.5,7.311,,31.193,70.62,,18.454
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T18:58:56.274479+00:00,77.21,1.381,10169.7,,,21.359,64.08,,7.244
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T18:58:56.274499+00:00,95.58,2.436,3460.5,9.439,108.02,38.17,,,21.767
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T18:58:56.274516+00:00,61.78,1.139,88.7,,,8.834,,55.5,2.058
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T18:59:06.275628+00:00,72.85,1.553,1453.5,3.94,274.12,25.219,,,10.662
filling-comp-201,air_compressor,filling,B2,2026-03-16T18:59:06.275667+00:00,85.09,2.031,2901.2,7.29,,30.343,71.36,,18.157
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T18:59:06.275684+00:00,76.84,1.475,10135.7,,,20.902,64.3,,7.333
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T18:59:06.275697+00:00,95.31,2.389,3452.9,9.413,106.2,37.82,,,21.89
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T18:59:06.275709+00:00,61.72,1.152,87.8,,,9.261,,55.58,1.706
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T18:59:16.276514+00:00,72.74,1.653,1449.0,3.861,273.93,25.234,,,10.7
filling-comp-201,air_compressor,filling,B2,2026-03-16T18:59:16.276562+00:00,85.0,1.982,2905.7,7.361,,30.409,71.39,,18.031
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T18:59:16.276584+00:00,76.69,1.274,10107.1,,,21.868,64.24,,6.883
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T18:59:16.276602+00:00,94.93,2.222,3453.6,9.446,108.57,37.611,,,21.606
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T18:59:16.276618+00:00,61.21,1.049,90.5,,,8.965,,55.38,1.638
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T18:59:46.277297+00:00,72.65,1.567,1445.2,3.838,272.44,24.991,,,10.672
filling-comp-201,air_compressor,filling,B2,2026-03-16T18:59:46.277336+00:00,85.06,1.924,2902.5,7.278,,30.68,71.41,,17.884
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T18:59:46.277352+00:00,76.98,1.363,10086.2,,,21.054,63.92,,6.855
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T18:59:46.277366+00:00,94.77,2.185,3453.1,9.436,108.7,38.462,,,21.277
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T18:59:46.277378+00:00,61.15,1.075,82.4,,,9.085,,54.69,1.555
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T19:00:16.278149+00:00,72.96,1.53,1451.2,3.959,273.82,26.107,,,10.241
filling-comp-201,air_compressor,filling,B2,2026-03-16T19:00:16.278198+00:00,84.93,1.788,2895.3,7.315,,31.053,71.09,,18.005
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T19:00:16.278221+00:00,76.12,1.257,10060.2,,,21.522,64.47,,7.055
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T19:00:16.278240+00:00,94.63,2.059,3450.6,9.516,106.5,38.207,,,21.553
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T19:00:16.278257+00:00,61.24,1.028,81.5,,,9.423,,54.56,1.73
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T19:00:26.279135+00:00,72.63,1.416,1446.6,3.97,275.92,25.953,,,10.435
filling-comp-201,air_compressor,filling,B2,2026-03-16T19:00:26.279183+00:00,85.09,1.797,2895.2,7.409,,31.232,71.16,,17.683
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T19:00:26.279206+00:00,76.53,1.137,10039.5,,,22.059,64.1,,6.801
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T19:00:26.279225+00:00,94.93,2.084,3438.4,9.575,107.48,38.176,,,21.391
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T19:00:26.279269+00:00,61.44,0.942,81.8,,,9.489,,54.65,1.476
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T19:00:36.280287+00:00,73.07,1.399,1441.9,3.903,273.87,25.905,,,10.338
filling-comp-201,air_compressor,filling,B2,2026-03-16T19:00:36.280336+00:00,85.46,1.799,2890.5,7.371,,31.227,71.35,,17.614
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T19:00:36.280359+00:00,76.49,1.224,10017.8,,,21.636,64.34,,6.814
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T19:00:36.280378+00:00,95.34,2.061,3441.7,9.546,108.61,38.577,,,21.184
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T19:00:36.280396+00:00,61.4,1.025,83.6,,,9.845,,54.84,1.288
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T19:01:06.281284+00:00,73.18,1.431,1444.6,4.021,276.89,26.418,,,10.304
filling-comp-201,air_compressor,filling,B2,2026-03-16T19:01:06.281336+00:00,85.27,1.665,2897.6,7.33,,31.546,71.62,,17.685
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T19:01:06.281358+00:00,77.03,1.059,9995.9,,,21.676,64.09,,6.544
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T19:01:06.281377+00:00,95.3,1.965,3441.5,9.523,110.68,38.212,,,21.029
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T19:01:06.281395+00:00,60.9,0.846,89.5,,,9.574,,54.84,1.359
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T19:01:26.282154+00:00,73.46,1.318,1444.9,4.088,278.74,26.791,,,10.201
filling-comp-201,air_compressor,filling,B2,2026-03-16T19:01:26.282202+00:00,85.48,1.7,2893.8,7.377,,32.03,71.07,,17.393
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T19:01:26.282224+00:00,76.62,1.113,9976.8,,,22.402,64.51,,6.352
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T19:01:26.282243+00:00,95.42,1.891,3438.5,9.551,110.85,39.139,,,21.051
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T19:01:26.282260+00:00,61.26,0.854,80.3,,,9.879,,54.87,1.175
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T19:01:56.283108+00:00,73.25,1.386,1446.1,3.99,277.11,26.193,,,10.052
filling-comp-201,air_compressor,filling,B2,2026-03-16T19:01:56.283158+00:00,85.45,1.691,2886.9,7.482,,31.933,71.15,,17.476
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T19:01:56.283181+00:00,76.84,1.174,9967.9,,,22.687,64.15,,6.565
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T19:01:56.283201+00:00,95.45,1.955,3432.9,9.585,110.76,39.43,,,21.18
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T19:01:56.283220+00:00,61.57,0.894,84.3,,,9.74,,55.34,1.025
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T19:02:26.283989+00:00,73.04,1.325,1445.7,4.019,279.11,27.111,,,10.027
filling-comp-201,air_compressor,filling,B2,2026-03-16T19:02:26.284026+00:00,85.16,1.612,2887.0,7.526,,32.465,71.73,,17.303
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T19:02:26.284043+00:00,76.94,1.141,9959.9,,,23.277,64.24,,6.337
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T19:02:26.284056+00:00,95.26,1.775,3434.4,9.708,112.75,39.508,,,20.777
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T19:02:26.284069+00:00,61.63,0.931,81.9,,,10.055,,55.52,0.961
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T19:02:56.285077+00:00,73.45,1.221,1447.9,4.092,281.15,26.631,,,9.784
filling-comp-201,air_compressor,filling,B2,2026-03-16T19:02:56.285128+00:00,85.66,1.501,2890.7,7.52,,32.767,71.0,,17.395
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T19:02:56.285150+00:00,77.45,1.152,9956.0,,,23.098,64.45,,6.225
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T19:02:56.285168+00:00,95.36,1.775,3440.5,9.741,112.12,39.667,,,21.01
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T19:02:56.285185+00:00,61.79,0.929,90.9,,,10.572,,55.02,0.975
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T19:03:06.285841+00:00,73.64,1.274,1448.2,4.061,281.65,27.113,,,9.918
filling-comp-201,air_compressor,filling,B2,2026-03-16T19:03:06.285881+00:00,103.68,7.249,3010.9,8.231,,38.688,78.5,,19.899
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T19:03:06.285897+00:00,77.72,1.118,9951.2,,,23.843,64.05,,6.294
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T19:03:06.285910+00:00,95.23,1.819,3432.0,9.715,113.7,40.318,,,20.735
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T19:03:06.285922+00:00,61.83,0.937,86.9,,,11.08,,54.99,1.288
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T19:03:36.286891+00:00,74.18,1.347,1442.9,4.18,284.45,27.526,,,9.93
filling-comp-201,air_compressor,filling,B2,2026-03-16T19:03:36.286940+00:00,86.2,1.505,2886.5,7.637,,33.024,71.31,,17.203
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T19:03:36.286962+00:00,77.94,1.019,9950.6,,,23.597,64.52,,6.568
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T19:03:36.286982+00:00,95.62,1.757,3433.4,9.782,115.67,39.938,,,20.822
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T19:03:36.287001+00:00,62.08,0.94,91.0,,,11.273,,56.0,1.119
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T19:04:06.287786+00:00,74.3,1.23,1444.5,4.225,283.65,28.069,,,10.004
filling-comp-201,air_compressor,filling,B2,2026-03-16T19:04:06.287835+00:00,86.43,1.581,2885.5,7.658,,33.521,70.82,,17.499
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T19:04:06.287858+00:00,77.45,0.994,9949.5,,,24.103,64.37,,6.471
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T19:04:06.287878+00:00,95.98,1.837,3430.3,9.867,119.29,40.842,,,21.091
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T19:04:06.287895+00:00,61.55,0.874,88.2,,,11.785,,55.46,1.301
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T19:04:26.288743+00:00,73.81,1.353,1442.0,4.188,286.96,28.0,,,9.945
filling-comp-201,air_compressor,filling,B2,2026-03-16T19:04:26.288793+00:00,86.27,1.551,2893.4,7.601,,33.286,71.16,,17.459
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T19:04:26.288816+00:00,78.26,1.12,9955.7,,,24.168,64.26,,6.631
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T19:04:26.288835+00:00,95.75,1.853,3430.7,9.828,118.48,41.062,,,20.796
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T19:04:26.288853+00:00,62.35,0.787,85.0,,,11.502,,56.15,1.238
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T19:04:46.289579+00:00,74.39,1.225,1444.4,4.297,287.1,28.549,,,10.038
filling-comp-201,air_compressor,filling,B2,2026-03-16T19:04:46.289627+00:00,86.5,1.563,2890.9,7.694,,33.929,71.12,,17.427
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T19:04:46.289648+00:00,78.62,0.986,9966.8,,,24.13,64.26,,6.357
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T19:04:46.289666+00:00,96.61,1.89,3435.8,9.908,121.47,41.332,,,20.865
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T19:04:46.289683+00:00,62.47,0.855,84.9,,,11.9,,55.79,1.218
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T19:05:16.291631+00:00,74.99,1.266,1449.8,4.254,289.59,28.568,,,9.858
filling-comp-201,air_compressor,filling,B2,2026-03-16T19:05:16.291680+00:00,87.2,1.719,2894.3,7.664,,34.504,70.46,,17.384
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T19:05:16.291702+00:00,78.79,1.129,9980.6,,,24.76,64.14,,6.708
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T19:05:16.291721+00:00,96.77,1.968,3432.4,9.967,120.86,41.336,,,21.056
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T19:05:16.291739+00:00,62.38,0.975,83.5,,,12.11,,55.59,1.107
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T19:05:46.292656+00:00,74.95,1.429,1441.7,4.394,289.32,29.429,,,9.939
filling-comp-201,air_compressor,filling,B2,2026-03-16T19:05:46.292703+00:00,86.92,1.675,2897.5,7.717,,34.338,70.27,,17.449
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T19:05:46.292725+00:00,79.18,1.187,9995.5,,,25.228,63.64,,6.769
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T19:05:46.292743+00:00,96.55,1.844,3445.0,9.966,121.37,41.632,,,21.276
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T19:05:46.292760+00:00,62.67,0.875,81.7,,,12.282,,55.72,1.347
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T19:05:56.294000+00:00,75.03,1.34,1442.9,4.412,292.48,29.25,,,10.011
filling-comp-201,air_compressor,filling,B2,2026-03-16T19:05:56.294048+00:00,87.65,1.77,2890.4,7.748,,34.52,70.34,,17.737
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T19:05:56.294070+00:00,79.55,1.214,10004.2,,,25.217,63.3,,6.672
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T19:05:56.294112+00:00,97.32,2.086,3441.8,9.97,123.67,41.558,,,21.105
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T19:05:56.294130+00:00,63.38,0.954,83.4,,,12.981,,56.86,1.362
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T19:06:26.294824+00:00,75.4,1.49,1452.0,4.32,290.85,30.032,,,10.278
filling-comp-201,air_compressor,filling,B2,2026-03-16T19:06:26.294874+00:00,87.73,1.738,2900.0,7.823,,34.631,69.89,,17.771
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T19:06:26.294896+00:00,80.4,1.232,10029.9,,,25.366,62.93,,6.752
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T19:06:26.294915+00:00,96.88,2.115,3448.4,9.987,125.63,41.589,,,21.21
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T19:06:26.294931+00:00,63.22,0.961,89.1,,,12.828,,57.2,1.564
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T19:06:46.296069+00:00,76.11,1.433,1443.7,4.446,295.04,29.961,,,10.273
filling-comp-201,air_compressor,filling,B2,2026-03-16T19:06:46.296107+00:00,88.32,1.836,2903.1,7.845,,35.602,70.39,,17.748
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T19:06:46.296122+00:00,80.43,1.144,10047.8,,,25.87,62.99,,6.799
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T19:06:46.296135+00:00,97.14,2.187,3448.7,10.006,125.14,42.508,,,21.482
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T19:06:46.296147+00:00,63.84,0.97,91.4,,,13.392,,57.15,1.542
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T19:07:16.297022+00:00,75.68,1.59,1447.4,4.375,295.21,29.889,,,10.557
filling-comp-201,air_compressor,filling,B2,2026-03-16T19:07:16.297071+00:00,88.46,1.839,2905.0,7.885,,35.347,70.19,,17.799
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T19:07:16.297094+00:00,80.58,1.329,10080.2,,,25.495,63.0,,7.142
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T19:07:16.297114+00:00,97.52,2.19,3446.9,10.049,128.2,42.726,,,21.419
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T19:07:16.297131+00:00,64.15,1.034,91.3,,,13.277,,56.55,1.661
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T19:07:26.297834+00:00,76.5,1.49,1448.2,4.462,294.09,30.074,,,10.505
filling-comp-201,air_compressor,filling,B2,2026-03-16T19:07:26.297881+00:00,89.09,1.837,2904.5,7.804,,35.769,69.98,,18.098
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T19:07:26.297904+00:00,81.31,1.269,10099.8,,,26.312,63.02,,6.865
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T19:07:26.297922+00:00,97.68,2.234,3454.2,10.11,126.53,42.518,,,21.511
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T19:07:26.297938+00:00,63.73,1.047,92.4,,,14.145,,57.42,1.813
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T19:07:56.298535+00:00,76.2,1.586,1452.6,4.448,295.21,30.18,,,10.722
filling-comp-201,air_compressor,filling,B2,2026-03-16T19:07:56.298589+00:00,88.68,2.083,2903.4,7.879,,35.943,69.8,,18.181
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T19:07:56.298612+00:00,82.13,1.43,10134.5,,,26.368,62.57,,7.345
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T19:07:56.298634+00:00,124.43,7.95,3573.2,11.384,91.0,49.552,,,24.347
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T19:07:56.298652+00:00,64.49,1.005,82.5,,,13.498,,57.41,1.745
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T19:08:16.299582+00:00,76.51,1.671,1455.8,4.46,296.25,30.909,,,10.636
filling-comp-201,air_compressor,filling,B2,2026-03-16T19:08:16.299630+00:00,89.75,2.086,2905.2,7.846,,35.708,69.55,,18.241
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T19:08:16.299653+00:00,81.94,1.505,10165.4,,,26.582,62.22,,7.199
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T19:08:16.299672+00:00,98.91,2.396,3459.8,10.126,128.22,42.504,,,21.735
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T19:08:16.299689+00:00,64.9,1.074,84.6,,,13.578,,58.0,2.176
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T19:08:46.300519+00:00,76.93,1.798,1453.6,4.545,295.37,30.643,,,10.889
