device_id,machine_type,window_index,window_start,window_end,anomaly_score,risk_level,temperature_c_mean,temperature_c_std,temperature_c_min,temperature_c_max,vibration_rms_mean,vibration_rms_std,vibration_rms_min,vibration_rms_max,rpm_mean,rpm_std,rpm_min,rpm_max,pressure_bar_mean,pressure_bar_std,pressure_bar_min,pressure_bar_max,flow_lpm_mean,flow_lpm_std,flow_lpm_min,flow_lpm_max,current_a_mean,current_a_std,current_a_min,current_a_max,oil_temp_c_mean,oil_temp_c_std,oil_temp_c_min,oil_temp_c_max,humidity_pct_mean,humidity_pct_std,humidity_pct_min,humidity_pct_max,power_kw_mean,power_kw_std,power_kw_min,power_kw_max
pack-conveyor-501,conveyor_gearmotor,50,2026-03-15T16:44:31.738516+00:00,2026-03-15T17:17:11.828653+00:00,0.0,low,52.9275,4.3249,48.1,76.74,1.3188,0.9073,0.765,7.371,94.7396,17.5388,80.9,216.3,,,,,,,,,11.0722,2.1186,8.423,18.773,,,,,58.098,2.145,54.55,61.56,2.2397,0.9073,0.969,5.379
pack-conveyor-501,conveyor_gearmotor,51,2026-03-15T16:52:31.762464+00:00,2026-03-15T17:26:31.850349+00:00,0.0,low,52.7615,4.7777,48.1,76.74,1.3389,1.0136,0.765,7.371,96.6323,21.3351,81.0,216.3,,,,,,,,,12.2201,2.2293,8.423,20.777,,,,,57.7278,2.2595,54.55,61.56,2.2007,0.9526,0.969,5.379
pack-conveyor-501,conveyor_gearmotor,52,2026-03-15T17:01:11.783665+00:00,2026-03-15T17:34:21.873946+00:00,0.0,low,53.1328,4.5604,48.71,76.74,1.4022,1.0012,0.765,7.371,96.0573,21.555,80.9,216.3,,,,,,,,,11.4138,2.3556,8.286,20.777,,,,,57.9998,2.0746,54.56,61.56,2.4083,0.8993,0.969,5.379
pack-conveyor-501,conveyor_gearmotor,53,2026-03-15T17:09:41.806547+00:00,2026-03-15T17:42:51.896416+00:00,0.0,low,53.3735,4.0635,48.71,76.74,1.2506,0.8193,0.765,7.371,94.3219,17.6096,80.9,215.9,,,,,,,,,11.4326,2.2259,8.286,20.777,,,,,58.2875,2.2233,54.56,61.56,2.1011,0.8661,0.942,5.379
pack-conveyor-501,conveyor_gearmotor,54,2026-03-15T17:17:41.829451+00:00,2026-03-15T17:50:51.919277+00:00,0.0,low,53.4511,5.1189,48.71,81.69,1.4205,1.0396,0.791,8.543,96.0708,24.2374,80.9,243.8,,,,,,,,,12.2035,2.3392,8.286,20.777,,,,,57.9992,2.0689,54.56,61.32,2.4448,0.9257,0.942,6.448
pack-conveyor-501,conveyor_gearmotor,55,2026-03-15T17:27:01.851270+00:00,2026-03-15T17:59:01.941028+00:00,0.0,low,53.4374,5.3183,48.7,81.69,1.4117,1.2574,0.771,8.543,98.2604,27.6373,80.9,243.8,,,,,,,,,11.1757,2.3641,8.259,20.49,,,,,57.8183,2.1977,54.66,61.32,2.1824,0.9705,0.942,6.448
pack-conveyor-501,conveyor_gearmotor,56,2026-03-15T17:34:41.874605+00:00,2026-03-15T18:07:51.963283+00:00,0.0,low,53.9223,5.1407,48.7,81.69,1.4654,1.2481,0.771,8.543,98.325,27.6208,80.9,243.8,,,,,,,,,12.0759,2.3256,8.259,20.49,,,,,58.0917,2.1057,54.66,61.32,2.3607,0.9801,0.942,6.448
pack-conveyor-501,conveyor_gearmotor,57,2026-03-15T17:43:11.897452+00:00,2026-03-15T18:16:51.987306+00:00,0.0,low,54.1278,5.2005,48.7,81.69,1.4553,1.2518,0.771,8.543,96.899,27.927,80.9,243.8,,,,,,,,,11.8252,2.4034,8.259,20.49,,,,,58.179,2.1709,54.66,61.5,2.3296,0.9904,0.95,6.448
pack-conveyor-501,conveyor_gearmotor,58,2026-03-15T17:51:21.919946+00:00,2026-03-15T18:25:02.011966+00:00,0.0,low,53.1953,3.4593,48.7,70.81,1.2947,0.8729,0.771,7.98,93.825,19.7389,80.9,229.1,,,,,,,,,11.1701,2.1154,8.259,18.07,,,,,57.8249,2.1482,54.66,61.5,2.146,0.8375,0.95,4.096
pack-conveyor-501,conveyor_gearmotor,59,2026-03-15T17:59:21.941997+00:00,2026-03-15T18:35:42.035612+00:00,0.0,low,53.0669,2.9503,49.01,65.72,1.3048,0.5583,0.824,6.157,92.8875,12.2228,80.9,197.8,,,,,,,,,12.1667,2.0121,8.343,18.092,,,,,57.844,2.1249,54.46,61.5,2.3718,0.7689,0.995,3.728
pack-conveyor-501,conveyor_gearmotor,60,2026-03-15T18:08:01.964162+00:00,2026-03-15T18:43:02.060483+00:00,0.0,low,53.6397,2.9919,49.01,65.72,1.2059,0.5674,0.784,6.157,93.5667,11.942,81.0,197.8,,,,,,,,,11.1672,2.1253,8.343,18.092,,,,,58.2425,2.1548,54.46,61.5,2.0464,0.7708,0.938,3.728
pack-conveyor-501,conveyor_gearmotor,61,2026-03-15T18:17:01.988449+00:00,2026-03-15T18:51:22.085555+00:00,0.0,low,53.9703,4.2508,49.01,77.74,1.4428,1.0945,0.784,8.194,95.9604,21.8655,81.0,225.0,,,,,,,,,11.7348,2.409,8.343,20.93,,,,,58.1472,2.0776,54.46,61.44,2.4104,0.8652,0.938,5.254
pack-conveyor-501,conveyor_gearmotor,62,2026-03-15T18:25:32.012665+00:00,2026-03-15T18:58:42.109431+00:00,0.0,low,54.0494,5.116,49.01,77.74,1.4959,1.4196,0.764,8.194,97.975,28.7714,81.0,226.6,,,,,,,,,12.1789,2.4891,8.392,20.93,,,,,57.7902,2.1848,54.46,61.44,2.2017,0.9454,0.938,5.254
pack-conveyor-501,conveyor_gearmotor,63,2026-03-15T18:35:52.036772+00:00,2026-03-15T19:07:22.131913+00:00,0.0,low,54.2492,4.7798,49.39,77.74,1.4761,1.3298,0.764,8.194,97.2052,26.8301,81.0,226.6,,,,,,,,,11.1355,2.4477,8.339,20.93,,,,,57.9701,2.0786,54.69,61.44,2.2951,0.9356,0.938,5.254
pack-conveyor-501,conveyor_gearmotor,64,2026-03-15T18:43:12.062052+00:00,2026-03-15T19:14:02.153395+00:00,0.0,low,54.9464,5.4563,49.39,79.16,1.5494,1.4482,0.764,8.194,99.501,30.2432,81.0,238.7,,,,,,,,,12.2705,2.4983,8.339,20.93,,,,,58.2402,2.2288,54.69,61.48,2.3644,0.9131,0.967,5.254
pack-conveyor-501,conveyor_gearmotor,65,2026-03-15T18:51:42.086453+00:00,2026-03-15T19:21:42.174851+00:00,0.0,low,54.2769,4.5908,49.39,79.16,1.3554,1.1217,0.764,7.733,96.551,24.6226,81.1,238.7,,,,,,,,,11.5343,2.3918,8.33,20.179,,,,,57.9492,2.0822,54.69,61.48,2.1456,0.8142,0.967,3.71
pack-conveyor-501,conveyor_gearmotor,66,2026-03-15T18:59:02.110358+00:00,2026-03-15T19:29:22.195724+00:00,0.0,low,53.8851,4.2612,49.39,79.16,1.3778,0.8954,0.796,7.345,94.5604,21.7308,81.1,238.7,,,,,,,,,11.3108,2.2878,8.33,20.179,,,,,57.76,2.2006,54.72,61.48,2.4038,0.7297,1.033,3.526
pack-conveyor-501,conveyor_gearmotor,67,2026-03-15T19:07:32.132489+00:00,2026-03-15T19:39:02.216780+00:00,0.0,low,54.3731,4.0851,49.87,79.16,1.2752,0.9107,0.779,7.345,94.35,21.718,81.1,238.7,,,,,,,,,12.1688,2.1493,8.33,20.179,,,,,58.0761,2.0762,54.73,61.48,2.0946,0.7425,1.022,3.526
pack-conveyor-501,conveyor_gearmotor,68,2026-03-15T19:14:12.154199+00:00,2026-03-15T19:47:12.238373+00:00,0.0,low,54.3179,3.3128,49.87,71.93,1.3078,0.6709,0.779,7.345,93.7812,15.8659,81.1,237.9,,,,,,,,,11.0314,2.017,8.33,18.512,,,,,58.1591,2.1437,54.73,61.54,2.3639,0.7606,1.022,3.443
pack-conveyor-501,conveyor_gearmotor,69,2026-03-15T19:21:52.175977+00:00,2026-03-15T19:55:02.260808+00:00,0.0,low,53.9586,3.2881,49.87,71.93,1.2439,0.6807,0.779,7.345,94.3625,15.6392,81.6,237.9,,,,,,,,,11.7366,2.0679,8.618,18.512,,,,,57.7594,2.0923,54.73,61.54,2.169,0.8007,0.935,3.443
pack-conveyor-501,conveyor_gearmotor,70,2026-03-15T19:29:52.196636+00:00,2026-03-15T20:03:32.281160+00:00,0.0,low,53.8533,2.6109,50.14,57.99,1.1992,0.269,0.779,1.626,92.0302,5.5922,80.6,102.6,,,,,,,,,11.6926,1.9419,8.618,14.617,,,,,57.7346,2.1264,54.51,61.54,2.2109,0.8047,0.935,3.443
pack-conveyor-501,conveyor_gearmotor,71,2026-03-15T19:39:12.217849+00:00,2026-03-15T20:10:42.301855+00:00,0.0,low,54.419,2.6814,50.14,58.01,1.2268,0.2621,0.792,1.626,91.6625,5.4956,80.6,102.1,,,,,,,,,10.9497,1.8645,8.31,14.604,,,,,58.1202,2.1895,54.51,61.54,2.2813,0.7976,0.929,3.443
pack-conveyor-501,conveyor_gearmotor,72,2026-03-15T19:47:32.239043+00:00,2026-03-15T20:19:22.323925+00:00,0.0,low,54.3567,2.651,50.14,58.49,1.1559,0.2519,0.791,1.626,92.1333,5.8216,80.6,103.7,,,,,,,,,12.014,1.8814,8.31,14.604,,,,,58.0042,2.1066,54.51,61.46,2.0503,0.7518,0.929,3.425
pack-conveyor-501,conveyor_gearmotor,73,2026-03-15T19:55:22.261545+00:00,2026-03-15T20:27:12.345427+00:00,0.0,low,54.2119,3.6976,50.14,77.84,1.3145,0.6336,0.791,6.982,93.6927,11.3721,80.6,189.2,,,,,,,,,11.2445,2.0199,8.309,16.505,,,,,57.7192,2.186,54.51,61.46,2.3891,0.8335,0.929,6.235
pack-conveyor-501,conveyor_gearmotor,74,2026-03-15T20:03:42.282126+00:00,2026-03-15T20:35:22.368411+00:00,0.0,low,54.694,3.7049,50.23,77.84,1.2599,0.8081,0.782,6.982,95.2906,19.2595,81.6,246.1,,,,,,,,,11.5167,2.1258,8.309,16.505,,,,,57.9489,2.0075,54.62,61.46,2.101,0.8594,0.929,6.235
pack-conveyor-501,conveyor_gearmotor,75,2026-03-15T20:11:12.302368+00:00,2026-03-15T20:43:52.389991+00:00,0.0,low,55.1289,3.8297,50.23,77.84,1.3498,0.8008,0.782,6.982,94.0677,19.4219,81.6,246.1,,,,,,,,,12.11,2.0019,8.309,16.505,,,,,58.239,2.1673,54.62,61.46,2.3762,0.865,1.021,6.235
pack-conveyor-501,conveyor_gearmotor,76,2026-03-15T20:19:52.325160+00:00,2026-03-15T20:52:42.415082+00:00,0.0,low,55.0781,4.4586,50.23,78.24,1.3596,0.9642,0.763,6.982,95.4427,23.1884,81.6,246.1,,,,,,,,,11.1139,2.0797,8.309,16.505,,,,,57.9922,2.041,54.62,61.42,2.2421,0.9181,0.995,6.235
pack-conveyor-501,conveyor_gearmotor,77,2026-03-15T20:27:32.346377+00:00,2026-03-15T21:01:32.435618+00:00,0.0,low,54.8689,4.0495,50.27,78.24,1.347,0.8862,0.763,6.446,96.2104,23.9103,81.6,246.1,,,,,,,,,12.0342,2.1142,8.417,18.606,,,,,57.7968,2.183,54.62,61.42,2.22,0.8779,0.995,5.354
pack-conveyor-501,conveyor_gearmotor,78,2026-03-15T20:35:42.369288+00:00,2026-03-15T21:08:42.457587+00:00,0.0,low,55.6634,4.8807,50.57,82.61,1.4665,1.1195,0.763,8.074,97.0677,22.9382,80.1,218.1,,,,,,,,,11.7157,2.2231,8.417,18.606,,,,,58.1205,2.0773,54.62,61.42,2.3953,0.8915,0.993,5.354
pack-conveyor-501,conveyor_gearmotor,79,2026-03-15T20:44:02.391056+00:00,2026-03-15T21:16:52.479365+00:00,0.0,low,55.8963,4.9625,50.57,82.61,1.3791,1.1333,0.763,8.074,96.3594,23.1768,80.1,218.1,,,,,,,,,11.3258,2.2027,8.403,18.606,,,,,58.2202,2.1468,54.62,61.37,2.137,0.8862,0.993,5.354
pack-conveyor-501,conveyor_gearmotor,80,2026-03-15T20:53:12.415811+00:00,2026-03-15T21:24:52.504814+00:00,0.0,low,55.7992,5.4967,50.57,82.61,1.52,1.1708,0.805,8.074,96.2438,25.5774,80.1,224.6,,,,,,,,,12.3907,2.2536,8.403,20.372,,,,,57.8609,2.1076,54.62,61.37,2.4845,0.8986,0.993,5.354
pack-conveyor-501,conveyor_gearmotor,81,2026-03-15T21:01:52.436318+00:00,2026-03-15T21:33:22.525151+00:00,0.0,low,55.8851,5.409,51.0,82.61,1.4327,1.2405,0.761,8.074,97.5781,28.0613,80.1,255.4,,,,,,,,,11.4083,2.4396,8.266,20.372,,,,,57.8526,2.1198,54.65,61.37,2.1731,0.9175,0.993,5.12
pack-conveyor-501,conveyor_gearmotor,82,2026-03-15T21:09:02.458573+00:00,2026-03-15T21:41:42.546189+00:00,0.0,low,56.1582,4.6993,51.0,78.87,1.4452,1.11,0.761,7.818,97.4208,26.1174,81.2,255.4,,,,,,,,,11.8984,2.577,8.266,22.409,,,,,58.2163,2.1633,54.65,61.37,2.3549,0.9028,1.017,5.12
pack-conveyor-501,conveyor_gearmotor,83,2026-03-15T21:17:02.480244+00:00,2026-03-15T21:50:52.570688+00:00,0.0,low,56.2975,5.2295,51.0,78.87,1.4684,1.2348,0.761,7.818,98.4312,27.6088,80.5,255.4,,,,,,,,,12.1604,2.6345,8.266,22.409,,,,,58.1239,2.0966,54.65,61.51,2.2777,0.959,0.964,5.12
pack-conveyor-501,conveyor_gearmotor,84,2026-03-15T21:25:12.505621+00:00,2026-03-15T21:59:42.594466+00:00,0.0,low,55.4635,4.2636,51.0,78.8,1.3488,1.0615,0.761,7.818,95.5104,22.3394,80.5,255.4,,,,,,,,,11.1747,2.4423,8.266,22.409,,,,,57.7866,2.2029,54.56,61.51,2.1743,0.8726,0.964,4.386
pack-conveyor-501,conveyor_gearmotor,85,2026-03-15T21:33:52.525818+00:00,2026-03-15T22:08:52.616902+00:00,0.0,low,55.6298,3.9351,51.2,78.8,1.3578,0.894,0.766,7.818,94.0469,15.1037,80.5,195.0,,,,,,,,,12.1803,2.2999,8.438,22.409,,,,,57.9969,2.0625,54.56,61.51,2.3736,0.8256,0.964,4.386
pack-conveyor-501,conveyor_gearmotor,86,2026-03-15T21:42:12.547075+00:00,2026-03-15T22:16:12.641045+00:00,0.0,low,56.2441,4.5154,51.2,78.8,1.3003,0.9526,0.766,7.267,96.5604,22.8479,80.5,233.6,,,,,,,,,11.5293,2.2572,8.396,19.001,,,,,58.2754,2.2121,54.56,61.56,2.1238,0.8986,0.95,5.469
pack-conveyor-501,conveyor_gearmotor,87,2026-03-15T21:51:12.571391+00:00,2026-03-15T22:23:12.666417+00:00,0.0,low,56.4985,5.9366,51.2,83.63,1.538,1.2946,0.798,7.662,99.2396,28.4745,83.0,239.7,,,,,,,,,11.6214,2.3412,8.396,21.314,,,,,57.9834,2.0404,54.56,61.56,2.4871,0.9404,0.95,5.577
pack-conveyor-501,conveyor_gearmotor,88,2026-03-15T22:00:12.595094+00:00,2026-03-15T22:30:42.690834+00:00,0.0,low,56.314,6.0183,51.35,83.63,1.4566,1.3135,0.781,7.662,98.8073,28.6054,83.0,239.7,,,,,,,,,12.3823,2.1636,8.396,21.314,,,,,57.7751,2.1796,54.6,61.56,2.1979,1.0139,0.95,5.577
pack-conveyor-501,conveyor_gearmotor,89,2026-03-15T22:09:22.618093+00:00,2026-03-15T22:38:52.715771+00:00,0.0,low,56.8383,5.8382,51.52,83.63,1.5138,1.303,0.781,7.662,98.1354,28.6831,83.0,239.7,,,,,,,,,11.2836,2.3136,8.396,21.314,,,,,58.0902,2.0811,54.74,61.56,2.3609,1.0151,0.95,5.577
pack-conveyor-501,conveyor_gearmotor,90,2026-03-15T22:16:32.641756+00:00,2026-03-15T22:46:32.740286+00:00,0.0,low,56.7325,5.3114,51.52,83.63,1.3996,1.0957,0.781,7.662,96.0385,20.736,83.0,239.7,,,,,,,,,11.9974,2.2124,8.515,21.314,,,,,58.1969,2.1536,54.74,61.49,2.2797,0.9382,0.971,5.577
pack-conveyor-501,conveyor_gearmotor,91,2026-03-15T22:23:32.667892+00:00,2026-03-15T22:55:52.763304+00:00,0.0,low,55.7764,3.229,51.52,71.79,1.2423,0.7444,0.781,8.05,94.3156,13.2431,83.2,212.8,,,,,,,,,11.709,2.1052,8.453,16.698,,,,,57.8444,2.1055,54.74,61.49,2.138,0.8934,0.971,6.074
pack-conveyor-501,conveyor_gearmotor,92,2026-03-15T22:30:52.691721+00:00,2026-03-15T23:05:02.786834+00:00,0.0,low,56.1347,3.9321,51.82,79.16,1.374,0.9525,0.787,8.05,95.0979,20.9817,80.4,249.6,,,,,,,,,11.1333,2.1952,8.37,18.83,,,,,57.8492,2.1041,54.81,61.49,2.4118,0.8658,0.971,6.074
pack-conveyor-501,conveyor_gearmotor,93,2026-03-15T22:39:22.716672+00:00,2026-03-15T23:13:12.814165+00:00,0.0,low,57.6036,5.9884,51.82,83.12,1.4941,1.4058,0.781,8.05,99.5458,32.9272,80.4,254.2,,,,,,,,,12.4086,2.5116,8.37,20.357,,,,,58.224,2.141,54.81,61.49,2.2061,0.95,0.971,6.074
pack-conveyor-501,conveyor_gearmotor,94,2026-03-15T22:46:52.741503+00:00,2026-03-15T23:22:12.841029+00:00,0.0,low,57.5225,5.9827,51.82,83.12,1.5984,1.381,0.781,8.05,99.1469,32.9395,80.4,254.2,,,,,,,,,11.455,2.6744,8.37,20.357,,,,,58.1647,2.1044,54.81,61.51,2.5191,0.9099,1.04,6.074
pack-conveyor-501,conveyor_gearmotor,95,2026-03-15T22:56:02.764383+00:00,2026-03-15T23:28:42.866507+00:00,0.0,low,56.9997,5.9247,51.82,83.12,1.4505,1.2323,0.765,7.247,98.851,30.596,80.4,254.2,,,,,,,,,11.7365,2.6142,8.37,20.357,,,,,57.7955,2.2502,54.54,61.51,2.236,0.9048,1.026,4.561
pack-conveyor-501,conveyor_gearmotor,96,2026-03-15T23:05:22.788162+00:00,2026-03-15T23:37:22.889227+00:00,0.0,low,57.7721,6.0947,52.14,83.12,1.5489,1.2662,0.765,7.247,101.376,33.4837,81.8,254.2,,,,,,,,,12.3217,2.7357,8.515,20.357,,,,,58.0414,2.0863,54.54,61.51,2.4143,0.9999,1.026,5.417
pack-conveyor-501,conveyor_gearmotor,97,2026-03-15T23:13:42.815499+00:00,2026-03-15T23:45:02.913639+00:00,0.0,low,57.5511,4.9538,52.14,82.74,1.3764,0.8911,0.765,5.831,96.4698,25.3047,81.0,235.1,,,,,,,,,11.1718,2.4355,8.251,20.045,,,,,58.3469,2.2407,54.54,61.53,2.3561,0.9917,0.913,5.417
pack-conveyor-501,conveyor_gearmotor,98,2026-03-15T23:22:42.841937+00:00,2026-03-15T23:52:52.936560+00:00,0.0,low,57.271,4.9375,52.14,82.74,1.3224,0.8969,0.765,5.831,96.0385,25.3664,81.0,235.1,,,,,,,,,12.1995,2.3811,8.251,20.045,,,,,57.9988,2.0578,54.54,61.53,2.1768,0.9798,0.913,5.417
pack-conveyor-501,conveyor_gearmotor,99,2026-03-15T23:29:02.867215+00:00,2026-03-16T00:01:42.958663+00:00,0.0,low,57.6166,5.7384,52.34,82.74,1.5057,1.0766,0.766,5.831,99.7375,32.0872,81.0,237.1,,,,,,,,,11.8002,2.5474,8.251,20.045,,,,,57.8123,2.1915,54.43,61.53,2.5088,0.9916,0.913,5.835
pack-conveyor-501,conveyor_gearmotor,100,2026-03-15T23:37:32.889912+00:00,2026-03-16T00:09:32.982527+00:00,0.0,low,57.4678,4.6478,52.46,82.74,1.2829,0.8507,0.766,5.831,96.2792,24.0667,81.0,237.1,,,,,,,,,11.3281,2.1237,8.251,16.874,,,,,58.1518,2.1047,54.43,61.53,2.1207,0.8913,0.913,5.835
pack-conveyor-501,conveyor_gearmotor,101,2026-03-15T23:45:22.914619+00:00,2026-03-16T00:17:53.005567+00:00,0.0,low,57.422,3.9589,52.46,77.71,1.3375,0.6987,0.774,5.808,94.5542,21.275,81.5,237.1,,,,,,,,,12.1599,1.9515,8.341,16.874,,,,,58.2439,2.1827,54.43,61.55,2.394,0.839,1.077,5.835
pack-conveyor-501,conveyor_gearmotor,102,2026-03-15T23:53:12.937577+00:00,2026-03-16T00:25:13.029056+00:00,0.0,low,57.0483,3.9785,52.46,77.71,1.2708,0.7115,0.774,5.808,94.1229,21.3068,81.5,237.1,,,,,,,,,11.0881,2.0093,8.266,16.874,,,,,57.8819,2.1594,54.43,61.55,2.193,0.8868,1.025,5.835
pack-conveyor-501,conveyor_gearmotor,103,2026-03-16T00:02:02.959805+00:00,2026-03-16T00:33:03.052100+00:00,0.0,low,56.8324,3.072,52.76,72.57,1.2493,0.5987,0.774,6.439,92.7031,16.302,81.5,241.2,,,,,,,,,11.7328,2.2122,8.266,21.257,,,,,57.8715,2.1757,54.45,61.55,2.2259,0.8445,1.025,4.977
pack-conveyor-501,conveyor_gearmotor,104,2026-03-16T00:09:52.983429+00:00,2026-03-16T00:41:33.076825+00:00,0.0,low,57.5397,3.5966,52.76,74.83,1.337,0.8038,0.76,6.623,94.8146,18.8055,81.5,241.2,,,,,,,,,11.8708,2.2419,8.266,21.257,,,,,58.2065,2.2217,54.45,61.55,2.3335,0.8532,0.984,4.977
pack-conveyor-501,conveyor_gearmotor,105,2026-03-16T00:18:03.006518+00:00,2026-03-16T00:49:33.099758+00:00,0.0,low,57.4628,3.569,52.76,74.83,1.2684,0.8079,0.76,6.623,94.8875,18.744,81.7,241.2,,,,,,,,,11.109,2.1875,8.266,21.257,,,,,58.0914,2.1333,54.45,61.53,2.1171,0.8282,0.984,4.977
pack-conveyor-501,conveyor_gearmotor,106,2026-03-16T00:25:33.030143+00:00,2026-03-16T00:57:03.123082+00:00,0.0,low,57.1093,3.6972,52.76,74.83,1.3679,0.792,0.76,6.623,94.301,18.817,81.7,241.2,,,,,,,,,12.1997,2.1236,8.665,21.257,,,,,57.7668,2.2618,54.43,61.53,2.4189,0.7834,0.984,4.977
pack-conveyor-501,conveyor_gearmotor,107,2026-03-16T00:33:23.053114+00:00,2026-03-16T01:04:43.145764+00:00,0.0,low,57.4798,3.6567,53.03,75.93,1.2635,0.7731,0.76,6.623,93.9,16.0259,81.7,205.6,,,,,,,,,11.3803,2.0296,8.589,15.891,,,,,57.9734,2.1233,54.43,61.53,2.1074,0.7997,0.936,4.318
pack-conveyor-501,conveyor_gearmotor,108,2026-03-16T00:41:53.077914+00:00,2026-03-16T01:13:03.169866+00:00,0.0,low,57.7477,3.3684,53.03,75.93,1.2895,0.5377,0.774,5.881,93.601,12.7653,81.7,205.6,,,,,,,,,11.4418,1.97,8.589,14.935,,,,,58.2681,2.2918,54.43,61.53,2.3478,0.8039,0.936,4.256
pack-conveyor-501,conveyor_gearmotor,109,2026-03-16T00:49:43.100852+00:00,2026-03-16T01:20:23.195818+00:00,0.0,low,58.1121,5.0604,53.03,82.34,1.4125,1.1148,0.774,7.901,98.4083,25.9913,80.8,248.1,,,,,,,,,12.2866,2.2568,8.589,21.303,,,,,57.9566,2.1134,54.43,61.43,2.2725,0.9077,0.936,5.08
pack-conveyor-501,conveyor_gearmotor,110,2026-03-16T00:57:23.124012+00:00,2026-03-16T01:27:43.217565+00:00,0.0,low,57.953,5.1351,53.03,82.34,1.414,1.115,0.774,7.901,97.7385,26.2025,80.8,248.1,,,,,,,,,11.2127,2.3668,8.324,21.303,,,,,57.7577,2.2366,54.64,61.43,2.2756,0.8977,0.936,5.08
pack-conveyor-501,conveyor_gearmotor,111,2026-03-16T01:05:13.146889+00:00,2026-03-16T01:36:33.241678+00:00,0.0,low,58.271,4.61,53.45,82.34,1.4115,1.0039,0.79,7.901,95.9885,23.7845,80.8,248.1,,,,,,,,,12.071,2.3363,8.324,21.303,,,,,58.1167,2.1089,54.64,61.43,2.3882,0.8261,0.941,5.08
pack-conveyor-501,conveyor_gearmotor,112,2026-03-16T01:13:13.170833+00:00,2026-03-16T01:44:43.265915+00:00,0.0,low,59.1129,6.2029,53.45,89.01,1.5217,1.4412,0.79,8.035,100.0521,33.187,80.8,253.1,,,,,,,,,11.974,2.602,8.254,21.303,,,,,58.1709,2.1446,54.64,61.58,2.1998,0.8624,0.941,5.08
pack-conveyor-501,conveyor_gearmotor,113,2026-03-16T01:20:33.196931+00:00,2026-03-16T01:53:03.289832+00:00,0.0,low,58.0654,5.0313,53.45,89.01,1.443,1.0641,0.81,8.035,96.6115,24.2608,82.1,253.1,,,,,,,,,11.268,2.2584,8.254,18.519,,,,,57.8053,2.1355,54.64,61.58,2.4345,0.7445,0.961,4.274
pack-conveyor-501,conveyor_gearmotor,114,2026-03-16T01:27:53.218677+00:00,2026-03-16T02:01:13.313780+00:00,0.0,low,58.1651,4.961,53.72,89.01,1.3476,1.0816,0.81,8.035,96.376,24.3691,80.4,253.1,,,,,,,,,12.2878,2.1101,8.254,18.519,,,,,57.8605,2.0773,54.69,61.58,2.1405,0.8031,0.948,4.274
pack-conveyor-501,conveyor_gearmotor,115,2026-03-16T01:37:03.242722+00:00,2026-03-16T02:09:43.337667+00:00,0.0,low,58.886,5.2075,53.72,89.01,1.4784,1.233,0.81,8.035,96.3198,26.9865,80.4,253.1,,,,,,,,,11.3365,2.2635,8.254,18.519,,,,,58.2456,2.1214,54.69,61.58,2.3996,0.8929,0.948,5.716
pack-conveyor-501,conveyor_gearmotor,116,2026-03-16T01:45:13.266886+00:00,2026-03-16T02:19:03.361890+00:00,0.0,low,58.1833,3.1957,53.72,74.65,1.2496,0.6838,0.783,7.399,92.1865,12.6676,80.4,204.0,,,,,,,,,11.6102,2.0222,8.406,14.694,,,,,58.1486,2.078,54.69,61.54,2.2212,0.8824,0.948,5.716
pack-conveyor-501,conveyor_gearmotor,117,2026-03-16T01:53:33.290826+00:00,2026-03-16T02:28:13.384423+00:00,0.0,low,57.8566,3.315,53.72,74.65,1.2386,0.6851,0.783,7.399,93.1906,12.8097,80.4,204.0,,,,,,,,,11.9691,1.9605,8.406,14.694,,,,,57.8382,2.1739,54.53,61.54,2.1815,0.8742,0.948,5.716
pack-conveyor-501,conveyor_gearmotor,118,2026-03-16T02:01:43.314537+00:00,2026-03-16T02:36:13.407889+00:00,0.0,low,58.2269,3.0795,53.94,74.65,1.2913,0.6781,0.783,7.399,93.6781,12.5754,81.4,204.0,,,,,,,,,11.0516,1.9273,8.385,14.694,,,,,57.9906,2.095,54.53,61.54,2.3739,0.8403,0.983,5.716
pack-conveyor-501,conveyor_gearmotor,119,2026-03-16T02:10:13.338842+00:00,2026-03-16T02:44:13.432970+00:00,0.0,low,58.4744,2.8053,53.94,62.4,1.1381,0.2438,0.758,1.64,92.051,5.4629,81.9,103.6,,,,,,,,,12.0806,1.9329,8.385,14.749,,,,,58.2636,2.2621,54.53,61.54,2.0618,0.7254,0.983,3.437
pack-conveyor-501,conveyor_gearmotor,120,2026-03-16T02:19:13.362813+00:00,2026-03-16T02:51:43.455562+00:00,0.0,low,58.4399,3.6322,53.94,82.23,1.3075,0.7353,0.758,8.057,93.2229,18.2987,81.9,263.1,,,,,,,,,11.5079,2.0296,8.385,14.749,,,,,57.952,2.0926,54.53,61.42,2.424,0.7865,1.06,5.435
pack-conveyor-501,conveyor_gearmotor,121,2026-03-16T02:28:33.385214+00:00,2026-03-16T02:59:43.480338+00:00,0.0,low,58.7348,4.6738,53.94,82.99,1.3406,1.0908,0.758,8.057,96.6406,28.4709,81.9,263.1,,,,,,,,,11.4511,2.0884,8.385,16.283,,,,,57.7694,2.2136,54.63,61.42,2.19,0.9023,0.93,5.435
